"title","person","name"
"Towards Soundness Preserving Approximation for TBox Reasoning in OWL 2","https://w3id.org/scholarlydata/person/yuting-zhao","Yuting Zhao"
"A Kernel Revision Operator for Terminologies - Algorithms and Evaluations","https://w3id.org/scholarlydata/person/zhisheng-huang","Zhisheng Huang"
"Using Semantic Distances for Reasoning with Inconsistent Ontologies","https://w3id.org/scholarlydata/person/zhisheng-huang","Zhisheng Huang"
"Toward Seoul Road Sign Management on the LarKC Platform","https://w3id.org/scholarlydata/person/zhisheng-huang","Zhisheng Huang"
"Multi Visualisation and Dynamic Query for Effective Exploration of Semantic Data","https://w3id.org/scholarlydata/person/aba-sah-dadzie","Aba-Sah Dadzie"
"Discovering Related Data Sources in Data-Portals","https://w3id.org/scholarlydata/person/achim-rettinger","Achim Rettinger"
"A Smart Campus Prototype for Demonstrating the Semantic Integration of Heterogeneous Data","https://w3id.org/scholarlydata/person/aidan-boran","Aidan Boran"
"Efficient Execution of Top-K SPARQL Queries","https://w3id.org/scholarlydata/person/alessandro-bozzon","Alessandro Bozzon"
"Answering Search Queries with CrowdSearcher","https://w3id.org/scholarlydata/person/alessandro-bozzon","Alessandro Bozzon"
"Liquid Query: Multi-domain Exploratory Search on the Web","https://w3id.org/scholarlydata/person/alessandro-bozzon","Alessandro Bozzon"
"Exploratory Search in Multi-Domain Information Spaces with Liquid Query","https://w3id.org/scholarlydata/person/alessandro-bozzon","Alessandro Bozzon"
"Trentino government linked open geo-data: a case study","https://w3id.org/scholarlydata/person/alexander-ivanyukovich","Alexander Ivanyukovich"
"An FCA Framework for Knowledge Discovery in SPARQL Query Answers","https://w3id.org/scholarlydata/person/amedeo-napoli","Amedeo Napoli"
"A Study on the Correspondence between FCA and $\mathcal{ELI}$ Ontologies","https://w3id.org/scholarlydata/person/amedeo-napoli","Amedeo Napoli"
"Instance-Based Matching of Large Ontologies Using Locality-Sensitive Hashing","https://w3id.org/scholarlydata/person/anastasios-kementsietsidis","Anastasios Kementsietsidis"
"Coordinating Social Care and Healthcare using Semantic Web Technologies","https://w3id.org/scholarlydata/person/anastasios-kementsietsidis","Anastasios Kementsietsidis"
"A Declarative Framework for Semantic Link Discovery over Relational Data","https://w3id.org/scholarlydata/person/anastasios-kementsietsidis","Anastasios Kementsietsidis"
"Helix: Online Enterprise Data Analytics","https://w3id.org/scholarlydata/person/anastasios-kementsietsidis","Anastasios Kementsietsidis"
"Rewriting Queries on SPARQL Views","https://w3id.org/scholarlydata/person/anastasios-kementsietsidis","Anastasios Kementsietsidis"
"AnQL: SPARQLing up annotated RDF","https://w3id.org/scholarlydata/person/antoine-zimmermann","Antoine Zimmermann"
"Reasoning with a Network of Aligned Ontologies","https://w3id.org/scholarlydata/person/antoine-zimmermann","Antoine Zimmermann"
"Alternative Strategies for Contextual Reasoning with Conflicts in Ambient Computing","https://w3id.org/scholarlydata/person/antonis-bikakis","Antonis Bikakis"
"Integrated Metamodeling and Diagnosis in OWL 2","https://w3id.org/scholarlydata/person/birte-glimm","Birte Glimm"
"SPARQL Beyond Subgraph Matching","https://w3id.org/scholarlydata/person/birte-glimm","Birte Glimm"
"Optimising Ontology Classification","https://w3id.org/scholarlydata/person/birte-glimm","Birte Glimm"
"Cost based Query Ordering over OWL Ontologies","https://w3id.org/scholarlydata/person/birte-glimm","Birte Glimm"
"Hitting the Sweetspot: Economic Rewriting of Knowledge Bases","https://w3id.org/scholarlydata/person/birte-glimm","Birte Glimm"
"The Energy Management Adviser at EDF","https://w3id.org/scholarlydata/person/birte-glimm","Birte Glimm"
"Indented Tree or Graph? A Usability Study of Ontology Visualization Techniques in the Context of Class Mapping Evaluation","https://w3id.org/scholarlydata/person/bo-fu","Bo Fu"
"Finding Equivalent Ontologies in Watson","https://w3id.org/scholarlydata/person/carlo-allocca","Carlo Allocca"
"DiscOU: A Flexible Discovery Engine for Open Educational Resources Using Semantic Indexing and Relationship Summaries","https://w3id.org/scholarlydata/person/carlo-allocca","Carlo Allocca"
"Benchmarking Federated SPARQL Query Engines: Are Existing Testbeds Enough?","https://w3id.org/scholarlydata/person/carlos-buil-aranda","Carlos Buil Aranda"
"Benchmarking Federated SPARQL Query Engines: Are Existing Testbeds Enough?","https://w3id.org/scholarlydata/person/carlos-buil-aranda","Carlos Buil-Aranda"
"Monitoring SPARQL Endpoint Status","https://w3id.org/scholarlydata/person/carlos-buil-aranda","Carlos Buil Aranda"
"Monitoring SPARQL Endpoint Status","https://w3id.org/scholarlydata/person/carlos-buil-aranda","Carlos Buil-Aranda"
"SPARQL Web-Querying Infrastructure: Ready for Action?","https://w3id.org/scholarlydata/person/carlos-buil-aranda","Carlos Buil Aranda"
"SPARQL Web-Querying Infrastructure: Ready for Action?","https://w3id.org/scholarlydata/person/carlos-buil-aranda","Carlos Buil-Aranda"
"Stop thinking, start tagging: Tag semantics arise from collaborative verbosity","https://w3id.org/scholarlydata/person/christian-koerner","Christian Körner"
"Evaluation of a layered approach to question answering over linked data","https://w3id.org/scholarlydata/person/christina-unger","Christina Unger"
"DEQA: Deep Web Extraction for Question Answering","https://w3id.org/scholarlydata/person/christina-unger","Christina Unger"
"A lemon lexicon for DBpedia","https://w3id.org/scholarlydata/person/christina-unger","Christina Unger"
"Anytime Query Answering in RDF through Evolutionary Algorithms","https://w3id.org/scholarlydata/person/christophe-gueret","Christophe Gueret"
"Anytime Query Answering in RDF through Evolutionary Algorithms","https://w3id.org/scholarlydata/person/christophe-gueret","Christophe Guéret"
"Semantic Web Reasoning by Swarm Intelligence","https://w3id.org/scholarlydata/person/christophe-gueret","Christophe Gueret"
"Semantic Web Reasoning by Swarm Intelligence","https://w3id.org/scholarlydata/person/christophe-gueret","Christophe Guéret"
"Finding the Achilles Heel of the Web of Data: using network analysis for link-recommendation","https://w3id.org/scholarlydata/person/christophe-gueret","Christophe Gueret"
"Finding the Achilles Heel of the Web of Data: using network analysis for link-recommendation","https://w3id.org/scholarlydata/person/christophe-gueret","Christophe Guéret"
"Detecting and Reporting Extensional Concept Drift in Statistical Linked Data","https://w3id.org/scholarlydata/person/christophe-gueret","Christophe Gueret"
"Detecting and Reporting Extensional Concept Drift in Statistical Linked Data","https://w3id.org/scholarlydata/person/christophe-gueret","Christophe Guéret"
"Demonstrating The Entity Registry System: Implementing 5-Star Linked Data Without the Web","https://w3id.org/scholarlydata/person/christophe-gueret","Christophe Gueret"
"Demonstrating The Entity Registry System: Implementing 5-Star Linked Data Without the Web","https://w3id.org/scholarlydata/person/christophe-gueret","Christophe Guéret"
"Generating RDF for Application Testing","https://w3id.org/scholarlydata/person/daniel-blum","Daniel Blum"
"The alpha Urban LarKC, a Semantic Urban Computing application","https://w3id.org/scholarlydata/person/daniele-dellaglio","Daniele Dell'Aglio"
"Linking Smart Cities Datasets with Human Computation - the case of UrbanMatch","https://w3id.org/scholarlydata/person/daniele-dellaglio","Daniele Dell'Aglio"
"Ontology-based top-k query answering over massive, heterogeneous, and dynamic data","https://w3id.org/scholarlydata/person/daniele-dellaglio","Daniele Dell'Aglio"
"Social listening of City Scale Events using the Streaming Linked Data Framework","https://w3id.org/scholarlydata/person/daniele-dellaglio","Daniele Dell'Aglio"
"On Correctness in RDF stream processor benchmarking","https://w3id.org/scholarlydata/person/daniele-dellaglio","Daniele Dell'Aglio"
"A General Methodology for Mapping EuroWordNets to the Suggested Upper Merged Ontology","https://w3id.org/scholarlydata/person/dennis-spohr","Dennis Spohr"
"On Detecting High-Level Changes in RDF/S KBs","https://w3id.org/scholarlydata/person/dimitris-kotzinos","Dimitris Kotzinos"
"Semantic Grounding of Tag Relatedness in Social Bookmarking Systems","https://w3id.org/scholarlydata/person/dominik-benz","Dominik Benz"
"Evaluating Similarity Measures for Emergent Semantics of Social Tagging","https://w3id.org/scholarlydata/person/dominik-benz","Dominik Benz"
"Stop thinking, start tagging: Tag semantics arise from collaborative verbosity","https://w3id.org/scholarlydata/person/dominik-benz","Dominik Benz"
"Yet another Platform for Extracting Knowledge from Corpora","https://w3id.org/scholarlydata/person/fabio-massimo-zanzotto","Fabio Massimo Zanzotto"
"Towards an RDF Analytics Language: Learning from Successful Experiences","https://w3id.org/scholarlydata/person/fadi-maali","Fadi Maali"
"A Framework for Ontologies-based User Interface Integration","https://w3id.org/scholarlydata/person/florian-probst","Florian Probst"
"Extending Paraconsistent SROIQ","https://w3id.org/scholarlydata/person/frederick-maier","Frederick Maier"
"A Better Uncle for OWL: Nominal Schemas for Integrating Rules and Ontologies","https://w3id.org/scholarlydata/person/frederick-maier","Frederick Maier"
"Identifying Potentially Important Concepts and Relations in an Ontology","https://w3id.org/scholarlydata/person/gang-wu","Gang Wu"
"Fusion - Visually Exploring and Eliciting Relationships in Linked Data","https://w3id.org/scholarlydata/person/geert-jan-houben","Geert-Jan Houben"
"Building Linked Data Applications with Fusion: A Visual Interface for Exploration and Mapping","https://w3id.org/scholarlydata/person/geert-jan-houben","Geert-Jan Houben"
"Domain-aware Ontology Matching","https://w3id.org/scholarlydata/person/geert-jan-houben","Geert-Jan Houben"
"Language as a Foundation of the Semantic Web","https://w3id.org/scholarlydata/person/gerhard-weikum","Gerhard Weikum"
"Crowdsourced Entity Markup","https://w3id.org/scholarlydata/person/gerhard-weikum","Gerhard Weikum"
"Mapping Roget s Thesaurus and WordNet to French","https://w3id.org/scholarlydata/person/gerhard-weikum","Gerhard Weikum"
"Deep Answers for Naturally Asked Questions on the Web of Data","https://w3id.org/scholarlydata/person/gerhard-weikum","Gerhard Weikum"
"Yago: A Core of Semantic Knowledge - Unifying WordNet and Wikipedia","https://w3id.org/scholarlydata/person/gerhard-weikum","Gerhard Weikum"
"Graffiti: Node Labeling in Heterogeneous Networks","https://w3id.org/scholarlydata/person/gerhard-weikum","Gerhard Weikum"
"SOFIE: A Self-Organizing Framework for Information Extraction","https://w3id.org/scholarlydata/person/gerhard-weikum","Gerhard Weikum"
"CATE: Context-Aware Timeline for Entity Illustration","https://w3id.org/scholarlydata/person/gerhard-weikum","Gerhard Weikum"
"Einstein: Physicist or Vegetarian? Summarizing Semantic Type Graphs for Knowledge Discovery","https://w3id.org/scholarlydata/person/gerhard-weikum","Gerhard Weikum"
"YAGO2: Exploring and Querying World Knowledge in Time, Space, Context, and Many Languages","https://w3id.org/scholarlydata/person/gerhard-weikum","Gerhard Weikum"
"Semi-automatic Building Method for a Multidimensional Affect Dictionary for a New Language","https://w3id.org/scholarlydata/person/gregory-grefenstette","Gregory Grefenstette"
"A Conceptual Approach to Web Image Retrieval","https://w3id.org/scholarlydata/person/gregory-grefenstette","Gregory Grefenstette"
"Deducing Trip Related Information from Flickr","https://w3id.org/scholarlydata/person/gregory-grefenstette","Gregory Grefenstette"
"Tagging Spanish Texts: the Problem of Problem of  SE","https://w3id.org/scholarlydata/person/guadalupe-aguado-de-cea","Guadalupe Aguado-De-Cea"
"Tagging Spanish Texts: the Problem of Problem of  SE","https://w3id.org/scholarlydata/person/guadalupe-aguado-de-cea","Guadalupe Aguado de Cea"
"Analysis of a Real Online Social Network using Semantic Web Frameworks","https://w3id.org/scholarlydata/person/guillaume-ereteo","Guillaume Erétéo"
"Analysis of a Real Online Social Network using Semantic Web Frameworks","https://w3id.org/scholarlydata/person/guillaume-ereteo","Guillaume Ereteo"
"Using Semantics for Automating the Authentication of Web APIs","https://w3id.org/scholarlydata/person/guillermo-alvaro","Guillermo Álvaro"
"Using Semantics for Automating the Authentication of Web APIs","https://w3id.org/scholarlydata/person/guillermo-alvaro","Guillermo Alvaro"
"Cost based Query Ordering over OWL Ontologies","https://w3id.org/scholarlydata/person/ilianna-kollia","Ilianna Kollia"
"Ranking Services using Fuzzy HEX Programs","https://w3id.org/scholarlydata/person/ioan-toma","Ioan Toma"
"On Detecting High-Level Changes in RDF/S KBs","https://w3id.org/scholarlydata/person/irini-fundulaki","Irini Fundulaki"
"Coloring RDF Triples to Capture Provenance","https://w3id.org/scholarlydata/person/irini-fundulaki","Irini Fundulaki"
"BitMat: A Main-memory Bit Matrix of RDF Triples for Conjunctive Triple Pattern Queries","https://w3id.org/scholarlydata/person/james-hendler","Jim Hendler"
"BitMat: A Main-memory Bit Matrix of RDF Triples for Conjunctive Triple Pattern Queries","https://w3id.org/scholarlydata/person/james-hendler","James Hendler"
"A method to rank nodes in an RDF graph","https://w3id.org/scholarlydata/person/james-hendler","Jim Hendler"
"A method to rank nodes in an RDF graph","https://w3id.org/scholarlydata/person/james-hendler","James Hendler"
"Towards Social Webtops Using Semantic Wiki","https://w3id.org/scholarlydata/person/james-hendler","Jim Hendler"
"Towards Social Webtops Using Semantic Wiki","https://w3id.org/scholarlydata/person/james-hendler","James Hendler"
"The Data-gov Wiki: A Semantic Web Portal for Linked Government Data","https://w3id.org/scholarlydata/person/james-hendler","Jim Hendler"
"The Data-gov Wiki: A Semantic Web Portal for Linked Government Data","https://w3id.org/scholarlydata/person/james-hendler","James Hendler"
"Parallel Materialization of the Finite RDFS Closure for Hundreds of Millions of Triples","https://w3id.org/scholarlydata/person/james-hendler","Jim Hendler"
"Parallel Materialization of the Finite RDFS Closure for Hundreds of Millions of Triples","https://w3id.org/scholarlydata/person/james-hendler","James Hendler"
"S2S Architecture and Faceted Browsing Applications","https://w3id.org/scholarlydata/person/james-hendler","Jim Hendler"
"S2S Architecture and Faceted Browsing Applications","https://w3id.org/scholarlydata/person/james-hendler","James Hendler"
